"treeID","x","y","height_m"
689,712602.2,3909934.2,7.02299690246582
690,712447.4,3909933.8,12.2890014648438
691,712599,3909933.4,7.28300094604492
692,712415.8,3909933,4.7459979057312
693,712435,3909933,13.2159996032715
694,712601,3909933,7.25699853897095
695,712626.6,3909933,2.91799783706665
696,712638.6,3909933,2.37700247764587
697,712655.4,3909933,5.71899747848511
698,712663.4,3909932.6,12.5169992446899
699,712442.6,3909932.2,10.0120010375977
700,712619.8,3909931.8,8.10300159454346
701,712426.2,3909931.4,9.16899871826172
702,712431,3909931.4,11.3389978408813
703,712446.6,3909931.4,7.14600038528442
704,712450.2,3909931.4,7.11500215530396
705,712454.2,3909930.6,5.34900331497192
706,712433.8,3909930.2,11.9660015106201
707,712615.4,3909930.2,9.3639965057373
708,712437.8,3909929.8,10.2759990692139
709,712616.6,3909929.4,9.47300338745117
710,712630.2,3909929.4,6.2519998550415
711,712601,3909929,6.25399875640869
712,712446.2,3909928.6,7.90299654006958
713,712449,3909928.6,6.7850022315979
714,712423,3909928.2,3.4800009727478
715,712469,3909928.2,8.67900085449219
716,712472.2,3909928.2,7.91699838638306
717,712656.6,3909928.2,5.62499856948853
718,712684.2,3909928.2,2.12599849700928
719,712417.8,3909927.8,2.63300085067749
720,712670.6,3909927.8,8.73299884796143
721,712470.2,3909927.4,8.63399600982666
722,712628.6,3909927.4,6.4929986000061
723,712631,3909927.4,6.15200233459473
724,712683,3909927,2.1299991607666
725,712425.8,3909926.6,5.69500350952148
726,712447,3909926.6,7.22399806976318
727,712467.4,3909926.6,8.47299671173096
728,712433.8,3909926.2,9.40800094604492
729,712439.8,3909926.2,3.08700180053711
730,712423.8,3909925.8,5.72100353240967
731,712422.6,3909925.4,5.60099840164185
732,712418.6,3909925,2.74400091171265
733,712426.6,3909925,3.29200315475464
734,712627,3909925,6.13200092315674
735,712681,3909925,2.12200331687927
736,712468.2,3909924.6,8.45300006866455
737,712448.2,3909924.2,7.85199975967407
738,712470.6,3909924.2,8.2659969329834
739,712419,3909923.8,2.76700305938721
740,712636.6,3909923.4,3.7559974193573
741,712639.8,3909923.4,3.40600085258484
742,712419.4,3909922.6,2.8280029296875
743,712427,3909922.6,3.36300134658813
744,712631.4,3909922.6,3.70599794387817
745,712425.4,3909922.2,3.32899689674377
746,712446.2,3909922.2,7.98599815368652
747,712452.2,3909921.8,8.34799671173096
748,712419.8,3909921.4,2.88600373268127
749,712424.2,3909921.4,3.29199647903442
750,712677.8,3909921.4,5.96700191497803
751,712447.8,3909921,7.55699729919434
752,712427.8,3909920.6,3.35100126266479
753,712474.2,3909920.6,8.07799911499023
754,712420.2,3909920.2,2.79799699783325
755,712450.6,3909920.2,8.16499805450439
756,712425.4,3909919.8,3.32100200653076
757,712420.6,3909919,2.89699721336365
758,712471.8,3909919,8.26899814605713
759,712429,3909918.6,3.32399702072144
760,712446.6,3909918.6,7.61100006103516
761,712469.8,3909918.6,8.24900054931641
762,712628.6,3909918.6,2.01500153541565
763,712437.4,3909918.2,10.6769962310791
764,712421,3909917.8,2.9189989566803
765,712427,3909917.8,3.3129997253418
766,712439.8,3909917,10.0859975814819
767,712456.2,3909917,3.95100069046021
768,712429.4,3909916.2,3.3620011806488
769,712461.8,3909916.2,11.7110004425049
770,712638.2,3909916.2,2.23200225830078
771,712663,3909916.2,6.10999965667725
772,712421.8,3909915.8,2.77300357818604
773,712427.4,3909915.4,3.33999967575073
774,712457.4,3909915.4,3.86699938774109
775,712661.4,3909915.4,6.18000316619873
776,712445.4,3909915,11.370002746582
777,712422.2,3909914.6,2.88899779319763
778,712438.6,3909914.2,8.02099800109863
779,712430.6,3909913.8,3.28800010681152
780,712422.6,3909913.4,2.87899994850159
781,712451.4,3909913.4,8.12499904632568
782,712423,3909912.2,2.91299891471863
783,712463.4,3909912.2,7.7710018157959
784,712460.2,3909911.8,7.42800378799438
785,712423.4,3909911,3.01699709892273
786,712461.4,3909909.8,6.62899780273438
787,712447,3909909.4,11.5899982452393
788,712439.8,3909908.6,10.9209966659546
789,712445.4,3909908.2,12.2469968795776
790,712450.2,3909908.2,9.73299980163574
791,712462.2,3909908.2,6.56799793243408
792,712447.4,3909907.8,11.5359973907471
793,712436.6,3909906.6,11.4579992294312
794,712440.2,3909905.4,12.5710039138794
795,712456.6,3909905.4,7.95200347900391
796,712469.8,3909905.4,4.89599657058716
797,712449,3909904.6,12.0289964675903
798,712434.2,3909904.2,7.80500078201294
799,712447.4,3909904.2,11.9530029296875
800,712452.6,3909904.2,8.79499816894531
801,712446.2,3909902.6,11.4990005493164
802,712441,3909901.4,11.2880029678345
803,712453.4,3909901.4,10.2329978942871
804,712460.2,3909901.4,4.80900239944458
805,712437,3909901,10.350001335144
806,712444.2,3909899.4,12.350001335144
807,712449.4,3909899,12.346999168396
808,712440.2,3909898.6,11.8590030670166
809,712435.4,3909897,10.1269979476929
810,712447,3909897,11.2149991989136
811,712444.6,3909896.2,10.1090030670166
812,712436.2,3909895.4,10.2119998931885
813,712442.2,3909895.4,10.9980020523071
814,712450.6,3909891,2.33500337600708
